Bourne Series - All Media Types,457,https://archiveofourown.org/tags/Bourne%20Series%20-%20All%20Media%20Types/works,Books *a* Literature
HOMER - Works,455,https://archiveofourown.org/tags/HOMER%20-%20Works/works,Books *a* Literature
Throne of Glass Series - Sarah J. Maas,449,https://archiveofourown.org/tags/Throne%20of%20Glass%20Series%20-%20Sarah%20J*d*%20Maas/works,Books *a* Literature
Southern Vampire Mysteries - Charlaine Harris,448,https://archiveofourown.org/tags/Southern%20Vampire%20Mysteries%20-%20Charlaine%20Harris/works,Books *a* Literature
Artemis Fowl - Eoin Colfer,440,https://archiveofourown.org/tags/Artemis%20Fowl%20-%20Eoin%20Colfer/works,Books *a* Literature
Three Kingdoms History & Adaptations - All Media Types,440,https://archiveofourown.org/tags/Three%20Kingdoms%20History%20*a*%20Adaptations%20-%20All%20Media%20Types/works,Books *a* Literature
Alice In Wonderland - Lewis Carroll,437,https://archiveofourown.org/tags/Alice%20In%20Wonderland%20-%20Lewis%20Carroll/works,Books *a* Literature
The Price of Salt - Patricia Highsmith,437,https://archiveofourown.org/tags/The%20Price%20of%20Salt%20-%20Patricia%20Highsmith/works,Books *a* Literature
Les Trois Mousquetaires | The Three Musketeers - Alexandre Dumas,437,https://archiveofourown.org/tags/Les%20Trois%20Mousquetaires%20%7C%20The%20Three%20Musketeers%20-%20Alexandre%20Dumas/works,Books *a* Literature
HINTON S. E. - Works,436,https://archiveofourown.org/tags/HINTON%20S*d*%20E*d*%20-%20Works/works,Books *a* Literature
Cthulhu Mythos - H. P. Lovecraft,435,https://archiveofourown.org/tags/Cthulhu%20Mythos%20-%20H*d*%20P*d*%20Lovecraft/works,Books *a* Literature
Aubrey-Maturin Series - Patrick O'Brian,432,https://archiveofourown.org/tags/Aubrey-Maturin%20Series%20-%20Patrick%20O'Brian/works,Books *a* Literature
Hannibal Lecter Tetralogy - Thomas Harris,429,https://archiveofourown.org/tags/Hannibal%20Lecter%20Tetralogy%20-%20Thomas%20Harris/works,Books *a* Literature
The Outsiders - S. E. Hinton,427,https://archiveofourown.org/tags/The%20Outsiders%20-%20S*d*%20E*d*%20Hinton/works,Books *a* Literature
Doctor Who - Various Authors,424,https://archiveofourown.org/tags/Doctor%20Who%20-%20Various%20Authors/works,Books *a* Literature
The Dark Artifices Series - Cassandra Clare,421,https://archiveofourown.org/tags/The%20Dark%20Artifices%20Series%20-%20Cassandra%20Clare/works,Books *a* Literature
The Martian - Andy Weir,421,https://archiveofourown.org/tags/The%20Martian%20-%20Andy%20Weir/works,Books *a* Literature
The Vampire Diaries - L. J. Smith,421,https://archiveofourown.org/tags/The%20Vampire%20Diaries%20-%20L*d*%20J*d*%20Smith/works,Books *a* Literature
Magnus Chase and the Gods of Asgard - Rick Riordan,420,https://archiveofourown.org/tags/Magnus%20Chase%20and%20the%20Gods%20of%20Asgard%20-%20Rick%20Riordan/works,Books *a* Literature
Aladdin - All Media Types,415,https://archiveofourown.org/tags/Aladdin%20-%20All%20Media%20Types/works,Books *a* Literature
Warhammer 40k (Novels) - Various Authors,414,https://archiveofourown.org/tags/Warhammer%2040k%20(Novels)%20-%20Various%20Authors/works,Books *a* Literature
Six of Crows Series - Leigh Bardugo,413,https://archiveofourown.org/tags/Six%20of%20Crows%20Series%20-%20Leigh%20Bardugo/works,Books *a* Literature
Carmilla - J. Sheridan Le Fanu,407,https://archiveofourown.org/tags/Carmilla%20-%20J*d*%20Sheridan%20Le%20Fanu/works,Books *a* Literature
Lunar Chronicles - Marissa Meyer,407,https://archiveofourown.org/tags/Lunar%20Chronicles%20-%20Marissa%20Meyer/works,Books *a* Literature
Parahumans Series - Wildbow,406,https://archiveofourown.org/tags/Parahumans%20Series%20-%20Wildbow/works,Books *a* Literature
Tinker Tailor Soldier Spy - All Media Types,403,https://archiveofourown.org/tags/Tinker%20Tailor%20Soldier%20Spy%20-%20All%20Media%20Types/works,Books *a* Literature
Peter Pan - J. M. Barrie,399,https://archiveofourown.org/tags/Peter%20Pan%20-%20J*d*%20M*d*%20Barrie/works,Books *a* Literature
