Kaze no Tani no Naushika | Nausicaä of the Valley of the Wind,26
Kobato,26
Love Stage!! & Back Stage!!,26
MEGANEBU!,26
Sentou Yousei Yukikaze | Battle Fairy Snowstorm,26
Whistle!,26
Black Clover - 田畠裕基 | Tabata Yuki,25
Black Rock Shooter - All Media Types,25
Genshiken,25
Go! プリンセスプリキュア | Go! Princess Pretty Cure,25
Guilty Crown,25
Kino no Tabi | Kino's Journey - All Media Types,25
マクロス Frontier | Macross Frontier,25
Overlord - Maruyama Kugane & Related Fandoms,25
Re:ゼロから始める異世界生活 | Re:Zero Starting Life in Another World (Anime),25
Saber Rider and the Star Sheriffs,25
Spiral: Suiri no Kizuna,25
Tonari no Totoro | My Neighbor Totoro (1988),25
Vinland Saga (Manga),25
幕末Rock | Bakumatsu Rock - All Media Types,24
コスモウォーリアー零 | Cosmo Warrior Zero,24
Fate/strange fake,24
SD Gundam Force,24
正解するカド | Kado: The Right Answer,24
Sayonara Zetsubou-Sensei,24
Seihou Bukyou Outlaw Star | Outlaw Star,24
SKET Dance,24
Uzumaki,24
Wish (Manga),24
Fate/kaleid liner PRISMA ILLYA,23
Gundam SEED Astray,23
Houshin Engi,23
Mei-chan no Shitsuji,23
쿠베라 | One Last God Kubera,23
オレん家のフロ事情 | Orenchi no Furo Jijou | The Circumstances in My Home's Bathtub,23
Re:CREATORS (Anime),23
天空の城ラピュタ | Tenkuu no Shiro Laputa | Laputa: Castle in the Sky,23
天空侵犯 | Tenkuu Shinpan,23
うる星やつら | Urusei Yatsura,23
Chevalier: Le Chevalier D'Eon,22
FLCL,22
Gantz,22
ラブひな | Love Hina,22
Phantom: Requiem for the Phantom,22
Princess Principal (Anime),22
Ushio to Tora | Ushio and Tora,22
치즈인더트랩 | Cheese in the Trap,21
同級生 - 中村明日美子 | Doukyuusei - Nakamura Asumiko & Related Fandoms,21
Et Cetera (Manga),21
ゴールデンカムイ | Golden Kamuy (Manga),21
Gunslinger Girl,21
灰と幻想のグリムガル | Hai to Gensou no Grimgar | Grimgar of Fantasy and Ash (Anime),21
怪盗ジョーカー | Kaitou Joker | Mysterious Joker,21
Oresama Sensei | Oresama Teacher,21
斉木楠雄のΨ難 | Saiki Kusuo no Sai-nan | The Disastrous Life of Saiki K.,21
Saiyuki Ibun,21
スイート プリキュア♪ | Suite Precure♪,21
Un-Go,21
イース | Ys,21
絶園のテンペスト | Zetsuen no Tempest | Blast of Tempest,21
Ao Haru Ride,20
Are You Alice?,20
City Hunter (Manga),20
Doraemon (Manga),20
イタズラなKiss | Itazura na Kiss | Playful Kiss,20
Jigoku Shoujo | Hell Girl,20
Kichiku Megane,20
Konjiki no Gash!! | Zatch Bell!,20
京四郎と永遠の空 | Kyoushirou to Towa no Sora | Shattered Angels,20
Princess Princess (Anime & Manga),20
Sarai-ya Goyou | House of Five Leaves,20
将国のアルタイル | Shoukoku no Altair | The Stratocracy of Altair,20
Silver Diamond,20
双星の陰陽師 | Sousei no Onmyouji | Twin Star Exorcists,20
The Tarot Café,20
Uchuu no Kishi Tekkaman Blade | Teknoman,20
Battle Royale (Manga),19
Enzai: Falsely Accused,19
IS: Infinite Stratos,19
Kaze no Stigma,19
霧雨が降る森 | Kirisame ga furu mori | Forest of Drizzling Rain,19
クズの本懐 | Kuzu no Honkai | Scum's Wish,19
Litchi Hikari Club | Lychee Light Club,19
Pumpkin Scissors,19
Serial Experiments Lain,19
Seven Days (Manga),19
シドニアの騎士 | Sidonia no Kishi | Knights of Sidonia,19
To Love-Ru,19
Boku no Chikyuu wo Mamotte | Please Save My Earth,18
Café Kichijouji de,18
Candy Candy,18
Corpse Party: Tortured Souls,18
Demashitaa! Powerpuff Girls Z,18
Hyakujuuou GoLion | Beast King GoLion,18
ジョーカーの国のアリス | Joker no Kuni no Alice | Alice in the Country of Joker,18
Kaleido Star,18
Kareshi Kanojo no Jijou | Kare Kano,18
灵契 | Ling Qi | Spiritpact,18
One Outs - All Media Types,18
Paradise Kiss,18
宇宙戦艦ヤマト2199 | Space Battleship Yamato 2199 (Anime),18
Toki o Kakeru Shoujo | The Girl Who Leapt Through Time,18
Boku wa Tomodachi ga Sukunai | Haganai,17
ボクラノキセキ | Bokura no Kiseki,17
Captain Tsubasa (Anime & Manga),17
Jormungand (Manga),17
Koe no Katachi,17
３月のライオン | March Comes in Like A Lion (Manga),17
Munto (Anime),17
Otome Youkai Zakuro,17
乱歩奇譚 Game of Laplace | Ranpo Kitan: Game of Laplace,17
Saint Oniisan | Saint Young Men,17
Shin Sekai Yori | From the New World,17
Switch (Manga),17
Terra Formars,17
Vampire Game,17
ユリ熊嵐 | Yuri Kuma Arashi,17
15 明刹工業高校ラグビー部 | 15 - Meisetsu Kougyou Koukou Rugby Bu,16
カンタレラ - 氷栗優 | Cantarella - Higuri You,16
Charlotte (Anime),16
Ciel: The Last Autumn Story,16
Dorohedoro,16
Hybrid Child (Anime & Manga),16
Kaitou Saint Tail,16
